team,season,name,gameId,playerTeam,opposingTeam,home_or_away,gameDate,position,situation,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
TOR,2022,TOR,2022020438,TOR,CGY,HOME,20221210,Team Level,5on5,0.6399,0.5584,0.5789,2837.0,23.16,1.942,1.535,5.448,0.722,13.862,9.491,1.929,1.844,1.832,23.0,10.0,10.0,43.0,2.0,1.0,1.0,6.0,1.0,6.0,17.0,21.0,31.0,4.0,8.0,23.0,27.0,8.0,10.0,25.0,6.0,2.0,0.602,0.596,0.743,1.0,0.0,1.0,41.38,33.0,31.721,8.0,0.314,0.409,0.409,1.847,1.751,1.749,17.376,1.093,1.074,4.795,0.613,9.108,7.317,1.057,1.154,1.116,19.0,5.0,10.0,34.0,2.0,2.0,1.0,2.0,0.0,6.0,12.0,17.0,22.0,6.0,14.0,20.0,30.0,4.0,4.0,20.0,4.0,0.0,0.558,0.535,0.0,2.0,0.0,0.0,35.656,24.0,25.082,1.0,0.217,0.199,0.199,1.111,1.173,1.155
TOR,2022,TOR,2022020438,TOR,CGY,HOME,20221210,Team Level,4on5,0.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.585,0.241,0.264,0.76,0.105,2.341,1.289,0.241,0.241,0.241,4.0,1.0,1.0,6.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,3.0,4.0,0.0,0.0,3.0,1.0,0.0,0.0,4.0,0.0,1.0,0.023,0.0,0.218,0.0,0.0,1.0,6.0,5.0,5.0,0.0,0.07,0.0,0.0,0.311,0.311,0.31
TOR,2022,TOR,2022020438,TOR,CGY,HOME,20221210,Team Level,5on4,0.9245,0.9231,0.9,482.0,6.645,0.71,0.528,1.357,0.189,4.043,2.173,0.657,0.71,0.657,8.0,1.0,3.0,12.0,2.0,0.0,0.0,2.0,0.0,3.0,2.0,6.0,7.0,0.0,0.0,3.0,1.0,0.0,1.0,5.0,4.0,0.0,0.227,0.483,0.0,2.0,0.0,0.0,12.0,9.0,9.0,0.0,0.129,0.0,0.0,0.839,0.839,0.777,0.678,0.058,0.044,0.072,0.015,0.26,0.551,0.058,0.058,0.058,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,2.0,1.0,0.0,1.0,0.0,0.0,0.058,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.009,0.0,0.0,0.068,0.068,0.068
TOR,2022,TOR,2022020454,TOR,ANA,HOME,20221213,Team Level,other,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOR,2022,TOR,2022020454,TOR,ANA,HOME,20221213,Team Level,all,0.7083,0.6316,0.5918,3600.0,43.192,5.177,3.146,9.725,1.331,23.373,15.248,4.782,5.264,4.865,42.0,16.0,14.0,72.0,7.0,4.0,1.0,11.0,2.0,19.0,15.0,35.0,51.0,2.0,4.0,37.0,15.0,11.0,6.0,39.0,14.0,5.0,1.261,1.821,2.095,2.0,3.0,2.0,77.184,58.0,60.188,4.0,0.686,1.884,1.884,3.979,4.043,3.818,29.476,2.132,1.797,7.042,0.913,15.128,12.988,1.858,2.104,1.833,28.0,12.0,2.0,42.0,0.0,2.0,0.0,7.0,2.0,16.0,13.0,28.0,40.0,3.0,6.0,27.0,35.0,5.0,7.0,33.0,4.0,3.0,0.755,0.463,0.914,0.0,0.0,0.0,39.397,40.0,38.623,3.0,0.371,0.619,0.619,1.883,1.859,1.815
TOR,2022,TOR,2022020454,TOR,ANA,HOME,20221213,Team Level,5on5,0.647,0.6,0.561,3051.0,33.964,3.834,2.288,7.822,1.037,18.206,12.813,3.634,3.92,3.717,32.0,14.0,11.0,57.0,7.0,2.0,1.0,9.0,1.0,14.0,13.0,25.0,39.0,2.0,4.0,31.0,14.0,11.0,3.0,33.0,10.0,3.0,0.957,1.436,1.441,2.0,3.0,2.0,62.184,46.0,48.188,2.0,0.476,1.23,1.23,3.08,3.143,2.995,26.657,2.092,1.602,6.36,0.832,13.395,11.718,1.818,2.064,1.793,25.0,11.0,2.0,38.0,0.0,2.0,0.0,7.0,2.0,13.0,12.0,25.0,36.0,3.0,6.0,24.0,34.0,4.0,7.0,29.0,4.0,3.0,0.715,0.463,0.914,0.0,0.0,0.0,35.397,36.0,34.623,3.0,0.331,0.619,0.619,1.804,1.779,1.736
TOR,2022,TOR,2022020454,TOR,ANA,HOME,20221213,Team Level,4on5,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.018,0.014,0.168,0.509,0.06,1.537,0.711,0.014,0.014,0.014,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.014,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.034,0.0,0.0,0.048,0.048,0.047
TOR,2022,TOR,2022020454,TOR,ANA,HOME,20221213,Team Level,5on4,0.981,0.9375,0.9231,360.0,9.228,1.344,0.858,1.903,0.294,5.167,2.435,1.148,1.344,1.148,10.0,2.0,3.0,15.0,0.0,2.0,0.0,2.0,1.0,5.0,2.0,10.0,12.0,0.0,0.0,5.0,0.0,0.0,1.0,6.0,4.0,2.0,0.305,0.385,0.654,0.0,0.0,0.0,15.0,12.0,12.0,0.0,0.21,0.654,0.654,0.899,0.899,0.823,0.801,0.026,0.026,0.173,0.02,0.196,0.559,0.026,0.026,0.026,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.026,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.006,0.0,0.0,0.032,0.032,0.032
TOR,2022,TOR,2022020476,TOR,NYR,AWAY,20221215,Team Level,other,0.0,0.3333,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.283,1.217,0.037,0.03,0.031,0.33,0.357,1.217,1.217,1.217,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.217,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.012,0.0,0.0,1.228,1.228,1.228
TOR,2022,TOR,2022020476,TOR,NYR,AWAY,20221215,Team Level,all,0.453,0.5684,0.5714,3600.0,28.804,2.259,1.927,7.233,0.95,15.883,11.748,2.187,2.325,2.25,23.0,17.0,14.0,54.0,1.0,1.0,1.0,2.0,1.0,21.0,14.0,22.0,39.0,1.0,2.0,24.0,8.0,11.0,29.0,30.0,9.0,1.0,0.782,1.197,0.28,0.0,0.0,1.0,54.204,40.0,39.866,8.0,0.399,0.28,0.28,2.378,2.439,2.368,22.474,2.728,1.367,5.088,0.701,10.601,9.515,2.725,2.709,2.706,20.0,10.0,11.0,41.0,3.0,0.0,0.0,0.0,0.0,12.0,15.0,17.0,27.0,3.0,6.0,25.0,19.0,14.0,9.0,21.0,6.0,3.0,0.491,0.712,1.525,1.0,1.0,1.0,40.746,30.0,29.991,5.0,0.295,0.0,0.0,3.023,2.999,2.996
TOR,2022,TOR,2022020476,TOR,NYR,AWAY,20221215,Team Level,5on5,0.7486,0.6234,0.6481,3114.0,25.274,2.207,1.565,6.393,0.868,13.666,10.302,2.135,2.273,2.198,19.0,16.0,13.0,48.0,1.0,1.0,1.0,1.0,1.0,18.0,13.0,18.0,34.0,1.0,2.0,21.0,7.0,11.0,23.0,25.0,9.0,1.0,0.73,1.197,0.28,0.0,0.0,1.0,48.204,35.0,34.866,7.0,0.322,0.28,0.28,2.25,2.31,2.24,14.231,0.741,0.908,3.548,0.462,7.393,5.948,0.741,0.723,0.722,13.0,6.0,10.0,29.0,1.0,0.0,0.0,0.0,0.0,9.0,9.0,12.0,18.0,3.0,6.0,20.0,19.0,7.0,9.0,15.0,4.0,0.0,0.25,0.491,0.0,0.0,1.0,0.0,28.746,19.0,18.991,5.0,0.184,0.0,0.0,0.925,0.902,0.902
TOR,2022,TOR,2022020476,TOR,NYR,AWAY,20221215,Team Level,4on5,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.976,0.224,0.21,0.896,0.086,1.751,0.833,0.221,0.224,0.221,3.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,3.0,1.0,0.0,0.144,0.08,0.0,1.0,0.0,0.0,5.0,4.0,4.0,0.0,0.05,0.0,0.0,0.274,0.274,0.271
TOR,2022,TOR,2022020476,TOR,NYR,AWAY,20221215,Team Level,5on4,0.087,0.5,0.5,359.0,3.53,0.052,0.362,0.84,0.082,2.217,1.447,0.052,0.052,0.052,4.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,4.0,5.0,0.0,0.0,2.0,1.0,0.0,6.0,5.0,0.0,0.0,0.052,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,1.0,0.077,0.0,0.0,0.129,0.129,0.128,3.984,0.546,0.212,0.613,0.123,1.127,2.377,0.546,0.546,0.546,3.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,5.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,1.0,1.0,0.097,0.141,0.309,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.049,0.0,0.0,0.595,0.595,0.595
TOR,2022,TOR,2022020491,TOR,WSH,AWAY,20221217,Team Level,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOR,2022,TOR,2022020491,TOR,WSH,AWAY,20221217,Team Level,all,0.542,0.6271,0.6222,3600.0,39.668,3.197,2.641,8.617,1.214,22.996,17.335,3.093,3.189,3.085,36.0,20.0,18.0,74.0,2.0,1.0,0.0,7.0,0.0,18.0,28.0,34.0,54.0,2.0,4.0,26.0,17.0,5.0,9.0,39.0,16.0,1.0,1.133,1.732,0.333,2.0,0.0,0.0,71.583,56.0,54.763,4.0,0.552,0.197,0.197,3.552,3.544,3.454,25.768,2.702,1.843,5.603,0.83,13.018,10.005,2.585,2.671,2.557,28.0,6.0,10.0,44.0,5.0,4.0,1.0,5.0,0.0,10.0,10.0,23.0,29.0,2.0,4.0,17.0,37.0,5.0,9.0,21.0,11.0,2.0,0.668,1.535,0.499,3.0,2.0,0.0,44.982,34.0,34.554,5.0,0.389,0.677,0.677,2.414,2.39,2.36
TOR,2022,TOR,2022020491,TOR,WSH,AWAY,20221217,Team Level,5on5,0.5476,0.6058,0.6049,3120.0,34.388,3.029,2.316,7.65,1.071,20.448,14.486,2.925,3.021,2.917,30.0,19.0,14.0,63.0,2.0,1.0,0.0,7.0,0.0,13.0,26.0,28.0,47.0,2.0,4.0,23.0,15.0,4.0,8.0,33.0,15.0,1.0,1.06,1.636,0.333,2.0,0.0,0.0,60.583,49.0,47.763,4.0,0.473,0.197,0.197,3.305,3.297,3.207,24.256,2.502,1.702,5.44,0.788,12.301,9.267,2.385,2.471,2.356,26.0,6.0,9.0,41.0,5.0,4.0,1.0,5.0,0.0,9.0,9.0,21.0,27.0,2.0,4.0,13.0,35.0,4.0,7.0,20.0,10.0,2.0,0.596,1.406,0.499,3.0,2.0,0.0,41.982,32.0,32.554,5.0,0.358,0.677,0.677,2.182,2.159,2.128
TOR,2022,TOR,2022020491,TOR,WSH,AWAY,20221217,Team Level,4on5,0.6651,0.6,0.75,240.0,2.468,0.141,0.093,0.418,0.067,0.687,1.595,0.141,0.141,0.141,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,1.0,0.0,0.046,0.095,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.021,0.0,0.0,0.162,0.162,0.162,0.704,0.071,0.077,0.101,0.02,0.485,0.245,0.071,0.071,0.071,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.071,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.018,0.0,0.0,0.089,0.089,0.089
TOR,2022,TOR,2022020491,TOR,WSH,AWAY,20221217,Team Level,5on4,0.1731,0.8889,0.8,240.0,2.811,0.027,0.232,0.55,0.076,1.862,1.254,0.027,0.027,0.027,3.0,1.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,4.0,0.0,0.0,0.0,2.0,0.0,1.0,4.0,0.0,0.0,0.027,0.0,0.0,0.0,0.0,0.0,8.0,4.0,4.0,0.0,0.057,0.0,0.0,0.084,0.084,0.084,0.808,0.129,0.064,0.062,0.021,0.232,0.492,0.129,0.129,0.129,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.129,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.013,0.0,0.0,0.143,0.143,0.143
TOR,2022,TOR,2022020513,TOR,TBL,HOME,20221220,Team Level,other,1.0,0.8,1.0,78.0,2.745,1.942,0.152,0.25,0.079,1.156,0.422,1.768,1.942,1.768,3.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.062,0.0,1.88,0.0,0.0,2.0,4.0,4.0,4.0,0.0,0.039,0.0,0.265,1.716,1.716,1.659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOR,2022,TOR,2022020513,TOR,TBL,HOME,20221220,Team Level,all,0.7902,0.5556,0.625,3600.0,36.437,5.827,2.792,8.634,1.186,19.574,11.987,4.999,5.809,4.982,40.0,10.0,5.0,55.0,4.0,7.0,0.0,6.0,2.0,17.0,14.0,36.0,46.0,3.0,6.0,23.0,20.0,8.0,9.0,32.0,9.0,9.0,1.077,1.238,3.511,1.0,1.0,2.0,55.914,50.0,50.735,5.0,0.622,1.732,1.732,4.716,4.695,4.481,21.687,1.547,1.405,5.178,0.646,12.184,9.041,1.49,1.561,1.504,19.0,11.0,14.0,44.0,1.0,1.0,1.0,5.0,1.0,10.0,12.0,18.0,29.0,3.0,6.0,22.0,33.0,4.0,11.0,23.0,6.0,1.0,0.358,0.864,0.325,0.0,0.0,1.0,42.885,30.0,29.12,8.0,0.292,0.325,0.325,1.515,1.529,1.518
TOR,2022,TOR,2022020513,TOR,TBL,HOME,20221220,Team Level,5on5,0.5983,0.5,0.5606,3203.0,26.306,2.298,1.926,6.596,0.889,15.248,10.044,2.153,2.28,2.135,30.0,7.0,4.0,41.0,1.0,4.0,0.0,5.0,2.0,13.0,12.0,29.0,36.0,2.0,4.0,19.0,20.0,8.0,9.0,28.0,7.0,2.0,0.894,0.969,0.434,1.0,0.0,0.0,41.914,37.0,37.735,5.0,0.401,0.738,0.473,2.226,2.205,2.167,21.032,1.543,1.346,5.017,0.623,11.702,8.769,1.486,1.557,1.5,19.0,10.0,12.0,41.0,1.0,1.0,1.0,5.0,1.0,9.0,12.0,18.0,28.0,2.0,4.0,21.0,29.0,3.0,11.0,22.0,6.0,1.0,0.354,0.864,0.325,0.0,0.0,1.0,39.885,29.0,28.12,8.0,0.278,0.325,0.325,1.496,1.51,1.499
TOR,2022,TOR,2022020513,TOR,TBL,HOME,20221220,Team Level,4on5,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.655,0.004,0.059,0.161,0.022,0.481,0.272,0.004,0.004,0.004,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.014,0.0,0.0,0.019,0.019,0.019
TOR,2022,TOR,2022020513,TOR,TBL,HOME,20221220,Team Level,5on4,1.0,1.0,1.0,199.0,7.386,1.587,0.715,1.788,0.218,3.17,1.522,1.079,1.587,1.079,7.0,2.0,1.0,10.0,1.0,3.0,0.0,1.0,0.0,2.0,2.0,6.0,8.0,1.0,2.0,3.0,0.0,0.0,0.0,3.0,2.0,4.0,0.121,0.269,1.197,0.0,1.0,0.0,10.0,9.0,9.0,0.0,0.182,0.994,0.994,0.775,0.775,0.654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOR,2022,TOR,2022020525,TOR,PHI,HOME,20221222,Team Level,other,0.6972,0.4545,0.5,412.0,2.568,1.216,0.114,0.323,0.069,0.965,1.314,1.216,1.216,1.216,2.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,0.0,0.0,4.0,2.0,0.0,1.0,2.0,0.0,2.0,0.056,0.0,1.16,0.0,0.0,0.0,5.0,4.0,4.0,1.0,0.029,0.0,0.0,1.244,1.244,1.244,2.948,0.528,0.185,0.615,0.074,1.509,1.088,0.528,0.528,0.528,3.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,4.0,1.0,2.0,3.0,1.0,1.0,1.0,3.0,0.0,1.0,0.174,0.0,0.354,0.0,0.0,0.0,6.0,4.0,4.0,0.0,0.065,0.0,0.0,0.594,0.594,0.594
TOR,2022,TOR,2022020525,TOR,PHI,HOME,20221222,Team Level,all,0.6278,0.5849,0.6364,3600.0,35.302,4.769,2.709,7.203,1.109,19.336,13.873,4.567,4.67,4.472,34.0,15.0,13.0,62.0,4.0,2.0,0.0,6.0,0.0,23.0,14.0,30.0,45.0,6.0,12.0,28.0,23.0,11.0,13.0,33.0,10.0,6.0,1.183,1.223,2.363,2.0,2.0,0.0,60.818,49.0,47.792,8.0,0.598,0.486,0.486,4.88,4.786,4.68,20.332,2.827,1.588,4.571,0.665,10.849,7.502,2.798,2.87,2.842,19.0,9.0,16.0,44.0,3.0,2.0,0.0,5.0,1.0,10.0,7.0,16.0,25.0,6.0,12.0,22.0,33.0,4.0,12.0,21.0,4.0,3.0,0.926,0.409,1.492,1.0,1.0,1.0,44.851,28.0,28.236,9.0,0.388,0.089,0.089,3.126,3.177,3.14
TOR,2022,TOR,2022020525,TOR,PHI,HOME,20221222,Team Level,5on5,0.6695,0.5775,0.6531,2550.0,23.49,2.226,1.728,5.11,0.735,13.115,9.086,2.166,2.127,2.072,24.0,8.0,9.0,41.0,3.0,1.0,0.0,6.0,0.0,16.0,6.0,21.0,29.0,3.0,6.0,16.0,20.0,11.0,8.0,23.0,7.0,2.0,0.768,0.86,0.598,1.0,2.0,0.0,39.818,32.0,30.792,5.0,0.36,0.262,0.262,2.324,2.23,2.207,12.18,1.099,0.983,3.028,0.424,6.761,4.705,1.086,1.142,1.129,11.0,6.0,13.0,30.0,2.0,1.0,0.0,4.0,0.0,4.0,6.0,9.0,15.0,5.0,10.0,15.0,31.0,2.0,9.0,13.0,4.0,0.0,0.69,0.409,0.0,1.0,1.0,0.0,30.851,17.0,17.236,7.0,0.205,0.069,0.069,1.235,1.286,1.276
TOR,2022,TOR,2022020525,TOR,PHI,HOME,20221222,Team Level,4on5,0.3651,0.3636,0.4,271.0,3.417,0.681,0.255,0.597,0.107,0.818,1.542,0.584,0.681,0.584,3.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,1.0,2.0,4.0,1.0,0.0,1.0,2.0,0.0,2.0,0.076,0.0,0.605,0.0,0.0,0.0,4.0,4.0,4.0,1.0,0.059,0.224,0.224,0.516,0.516,0.49,4.424,1.184,0.402,0.792,0.146,2.39,1.086,1.169,1.184,1.169,4.0,2.0,1.0,7.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,3.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,2.0,0.047,0.0,1.138,0.0,0.0,1.0,7.0,6.0,6.0,0.0,0.113,0.02,0.02,1.277,1.277,1.251
TOR,2022,TOR,2022020525,TOR,PHI,HOME,20221222,Team Level,5on4,0.9773,0.9231,0.9,367.0,5.826,0.646,0.612,1.173,0.198,4.439,1.932,0.601,0.646,0.601,5.0,4.0,3.0,12.0,1.0,0.0,0.0,0.0,0.0,6.0,2.0,4.0,8.0,2.0,4.0,4.0,0.0,0.0,3.0,6.0,3.0,0.0,0.283,0.363,0.0,1.0,0.0,0.0,12.0,9.0,9.0,1.0,0.15,0.0,0.0,0.796,0.796,0.739,0.779,0.015,0.018,0.135,0.021,0.188,0.622,0.015,0.015,0.015,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.005,0.0,0.0,0.02,0.02,0.02
